8.985931027,-1.989997157
8.776502543,-1.989996791
8.567074059,-1.989996426
8.357645575,-1.98999606
8.14821709,-1.989995695
8.14821709,-1.989995695
8.018901912,-1.723328802
7.889586734,-1.45666191
7.760271556,-1.189995018
7.760271556,-1.189995018
7.968550428,-1.189995381
8.1768293,-1.189995745
8.385108172,-1.189996108
8.593387043,-1.189996472
8.801665915,-1.189996835
9.009944787,-1.189997199
9.218223658,-1.189997562
9.42650253,-1.189997926
9.634781402,-1.189998289
9.4088,-1.32208
9.29763,-2.08335
9.90133,-2.56026
9.90133,-2.56026
10.6162,-2.27589
10.7274,-1.51462
10.1237,-1.03772
9.4088,-1.32208
9.29763,-2.08335
9.90133,-2.56026
9.90133,-2.56026
10.6162,-2.27589
10.7274,-1.51462
10.46789689,-1.189998289
10.46789689,-1.189999743
10.67617576,-1.190000107
10.88445463,-1.19000047
11.0927335,-1.190000834
11.30101238,-1.190001197
11.50929125,-1.190001561
11.71757012,-1.190001924
11.92584899,-1.190002288
12.13412786,-1.190002651
12.34240673,-1.190003015
12.55068561,-1.190003378
12.75896448,-1.190003742
12.96724335,-1.190004105
13.17552222,-1.190004469
13.38380109,-1.190004832
13.59207996,-1.190005196
13.80035884,-1.19000556
14.00863771,-1.190005923
14.21691658,-1.190006287
14.42519545,-1.19000665
14.63347432,-1.190007014
14.63347432,-1.190007014
14.49151341,-0.923340099
14.34955249,-0.656673185
14.20759157,-0.39000627
14.20759157,-0.39000627
14.00046231,-0.390005909
13.79333306,-0.390005547
13.5862038,-0.390005186
13.37907454,-0.390004824
13.17194528,-0.390004463
12.96481602,-0.390004101
12.75768676,-0.39000374
12.5505575,-0.390003378
12.34342824,-0.390003017
12.13629898,-0.390002655
11.92916972,-0.390002294
11.72204046,-0.390001932
11.51491121,-0.390001571
11.30778195,-0.390001209
11.10065269,-0.390000848
10.89352343,-0.390000486
10.68639417,-0.390000125
10.47926491,-0.389999763
10.27213565,-0.389999402
10.06500639,-0.38999904
9.857877132,-0.389998679
9.650747873,-0.389998317
9.443618614,-0.389997956
9.236489355,-0.389997594
9.029360096,-0.389997233
8.822230836,-0.389996871
8.615101577,-0.38999651
8.407972318,-0.389996148
8.200843059,-0.389995787
7.9937138,-0.389995425
7.786584541,-0.389995063
7.579455282,-0.389994702
7.372326023,-0.38999434
7.372326023,-0.38999434
7.243010845,-0.123327448
7.113695667,0.143339444
6.984380489,0.410006337
6.984380489,0.410006337
7.196796999,0.410005966
7.40921351,0.410005595
7.62163002,0.410005224
7.834046531,0.410004854
8.046463041,0.410004483
8.258879552,0.410004112
8.471296062,0.410003741
8.683712573,0.410003371
8.896129083,0.410003
9.108545594,0.410002629
9.320962104,0.410002259
9.533378615,0.410001888
9.745795125,0.410001517
9.958211636,0.410001146
10.17062815,0.410000776
10.38304466,0.410000405
10.59546117,0.410000034
10.80787768,0.409999663
11.02029419,0.409999293
11.2327107,0.409998922
11.44512721,0.409998551
11.65754372,0.40999818
11.86996023,0.40999781
12.08237674,0.409997439
12.29479325,0.409997068
12.50720976,0.409996697
12.71962627,0.409996327
12.93204278,0.409995956
13.14445929,0.409995585
13.3568758,0.409995215
13.56929231,0.409994844
13.78170883,0.409994473
13.78170883,0.409994473
13.63974791,0.676661387
13.49778699,0.943328302
13.35582608,1.209995216
13.35582608,1.209995216
13.1445951,1.209995585
12.93336413,1.209995954
12.72213316,1.209996322
12.51090219,1.209996691
12.29967121,1.20999706
12.08844024,1.209997428
11.87720927,1.209997797
11.6659783,1.209998166
11.45474732,1.209998534
11.24351635,1.209998903
11.03228538,1.209999272
10.82105441,1.20999964
10.60982343,1.210000009
10.39859246,1.210000378
10.18736149,1.210000746
9.976130515,1.210001115
9.764899543,1.210001484
9.55366857,1.210001852
9.34862,1.01572
9.79107,1.75203
9.37463,2.50337
8.51573,2.51838
8.07328,1.78207
8.07328,1.78207
8.48973,1.03073
9.34862,1.01572
9.79107,1.75203
9.37463,2.50337
8.51573,2.51838
8.07328,1.78207
8.07328,1.78207
8.286282735,1.210001852
8.286282735,1.210004064
8.075051763,1.210004433
7.86382079,1.210004802
7.652589818,1.21000517
7.441358845,1.210005539
7.230127873,1.210005908
7.0188969,1.210006276
6.807665928,1.210006645
6.596434955,1.210007014
6.596434955,1.210007014
6.467119777,1.476673906
6.337804599,1.743340798
6.208489421,2.010007691
6.208489421,2.010007691
6.418534856,2.010007324
6.62858029,2.010006958
6.838625725,2.010006591
7.048671159,2.010006224
7.258716594,2.010005858
7.468762029,2.010005491
7.678807463,2.010005125
7.888852898,2.010004758
8.098898332,2.010004391
8.07328,1.78207
8.07328,1.78207
8.48973,1.03073
9.34862,1.01572
9.79107,1.75203
9.37463,2.50337
8.51573,2.51838
8.07328,1.78207
8.07328,1.78207
8.48973,1.03073
9.34862,1.01572
9.779261809,2.010004391
9.779261809,2.010001459
9.989307243,2.010001092
10.19935268,2.010000725
10.40939811,2.010000359
10.61944355,2.009999992
10.82948898,2.009999626
11.03953442,2.009999259
11.24957985,2.009998892
11.45962529,2.009998526
11.66967072,2.009998159
11.87971616,2.009997793
12.08976159,2.009997426
12.29980702,2.009997059
12.50985246,2.009996693
12.71989789,2.009996326
12.92994333,2.00999596
12.92994333,2.00999596
12.78798241,2.276662874
12.6460215,2.543329789
12.50406058,2.809996703
12.50406058,2.809996703
12.28830695,2.80999708
12.07255331,2.809997456
11.85679968,2.809997833
11.64104604,2.809998209
11.42529241,2.809998586
11.20953878,2.809998962
10.99378514,2.809999339
10.77803151,2.809999715
10.56227788,2.810000092
10.34652424,2.810000469
10.13077061,2.810000845
9.915016975,2.810001222
9.699263342,2.810001598
9.483509708,2.810001975
9.267756074,2.810002351
9.052002441,2.810002728
8.836248807,2.810003105
8.620495174,2.810003481
8.40474154,2.810003858
8.188987906,2.810004234
7.973234273,2.810004611
7.757480639,2.810004987
7.541727006,2.810005364
7.541727006,2.810005364
7.767312582,2.924290684
7.992898159,3.038576005
8.218483736,3.152861326
8.444069313,3.267146646
8.669654889,3.381431967
8.895240466,3.495717287
9.120826043,3.610002608
9.120826043,3.610002608
9.348314642,3.610002211
9.575803241,3.610001814
9.80329184,3.610001417
10.03078044,3.61000102
10.25826904,3.610000623
10.48575764,3.610000226
10.71324624,3.609999829
10.94073484,3.609999431
11.16822343,3.609999034
11.39571203,3.609998637
11.62320063,3.60999824
11.85068923,3.609997843
12.07817783,3.609997446
12.07817783,3.609997446
11.93621691,3.876664361
11.794256,4.143331275
11.65229508,4.40999819
11.65229508,4.40999819
11.33483841,4.409998744
